id;numbViddilenya;address;timeWork;denTuznyaKoluPruhodutKlient;chasKoluPruhodutKlient;kgVanatznist;dniTuznyaRobotu;kilkistPratsivnukiv
7692;8;address - 8;8;5;9;14;5;3
7693;8;address - 8;8;5;17;12;5;3
7694;8;address - 8;8;1;9;30;5;3
7695;8;address - 8;8;4;15;1;5;3
7696;8;address - 8;8;5;18;16;5;3
7697;8;address - 8;8;4;11;26;5;3
7698;8;address - 8;8;1;18;23;5;3
7699;8;address - 8;8;5;17;3;5;3
7700;8;address - 8;8;1;10;4;5;3
7701;8;address - 8;8;5;17;9;5;3
7702;8;address - 8;8;4;15;14;5;3
7703;8;address - 8;8;4;9;4;5;3
7704;8;address - 8;8;5;15;28;5;3
7705;8;address - 8;8;1;17;3;5;3
7706;8;address - 8;8;5;10;18;5;3
7707;8;address - 8;8;1;18;7;5;3
7708;8;address - 8;8;5;10;6;5;3
7709;8;address - 8;8;4;9;1;5;3
7710;8;address - 8;8;1;9;2;5;3
7711;8;address - 8;8;5;10;30;5;3
7712;8;address - 8;8;4;9;20;5;3
7713;8;address - 8;8;5;18;16;5;3
7714;8;address - 8;8;5;9;12;5;3
7715;8;address - 8;8;1;9;16;5;3
7716;8;address - 8;8;1;10;15;5;3
7717;8;address - 8;8;5;18;11;5;3
7718;8;address - 8;8;1;9;16;5;3
7719;8;address - 8;8;1;9;13;5;3
7720;8;address - 8;8;4;10;13;5;3
7721;8;address - 8;8;4;17;28;5;3
7722;8;address - 8;8;1;18;29;5;3
7723;8;address - 8;8;5;15;22;5;3
7724;8;address - 8;8;1;17;21;5;3
7725;8;address - 8;8;4;15;1;5;3
7726;8;address - 8;8;1;9;19;5;3
7727;8;address - 8;8;1;18;3;5;3
7728;8;address - 8;8;5;9;30;5;3
7729;8;address - 8;8;5;18;1;5;3
7730;8;address - 8;8;1;11;1;5;3
7731;8;address - 8;8;4;17;18;5;3
7732;8;address - 8;8;5;10;18;5;3
7733;8;address - 8;8;1;18;24;5;3
7734;8;address - 8;8;5;17;3;5;3
7735;8;address - 8;8;5;15;24;5;3
7736;8;address - 8;8;5;18;4;5;3
7737;8;address - 8;8;4;10;19;5;3
7738;8;address - 8;8;1;18;9;5;3
7739;8;address - 8;8;1;11;25;5;3
7740;8;address - 8;8;5;17;27;5;3
7741;8;address - 8;8;5;15;11;5;3
7742;8;address - 8;8;1;17;20;5;3
7743;8;address - 8;8;5;11;8;5;3
7744;8;address - 8;8;4;17;17;5;3
7745;8;address - 8;8;4;10;12;5;3
7746;8;address - 8;8;5;10;18;5;3
7747;8;address - 8;8;4;18;7;5;3
7748;8;address - 8;8;5;18;12;5;3
7749;8;address - 8;8;1;9;16;5;3
7750;8;address - 8;8;5;10;3;5;3
7751;8;address - 8;8;1;9;8;5;3
7752;8;address - 8;8;1;9;2;5;3
7753;8;address - 8;8;5;9;5;5;3
7754;8;address - 8;8;1;9;19;5;3
7755;8;address - 8;8;5;15;16;5;3
7756;8;address - 8;8;1;11;25;5;3
7757;8;address - 8;8;1;11;2;5;3
7758;8;address - 8;8;1;11;5;5;3
7759;8;address - 8;8;5;17;16;5;3
7760;8;address - 8;8;5;15;11;5;3
7761;8;address - 8;8;1;11;18;5;3
7762;8;address - 8;8;4;9;5;5;3
7763;8;address - 8;8;1;10;14;5;3
7764;8;address - 8;8;1;18;28;5;3
7765;8;address - 8;8;5;17;20;5;3
7766;8;address - 8;8;4;18;17;5;3
7767;8;address - 8;8;1;9;25;5;3
7768;8;address - 8;8;1;11;7;5;3
7769;8;address - 8;8;5;17;16;5;3
7770;8;address - 8;8;5;17;28;5;3
7771;8;address - 8;8;5;17;24;5;3
7772;8;address - 8;8;5;17;14;5;3
7773;8;address - 8;8;5;9;2;5;3
7774;8;address - 8;8;1;11;4;5;3
7775;8;address - 8;8;4;15;27;5;3
7776;8;address - 8;8;1;18;11;5;3
7777;8;address - 8;8;4;9;20;5;3
7778;8;address - 8;8;1;15;20;5;3
7779;8;address - 8;8;1;18;8;5;3
7780;8;address - 8;8;1;17;5;5;3
7781;8;address - 8;8;1;9;3;5;3
7782;8;address - 8;8;5;17;16;5;3
7783;8;address - 8;8;5;15;15;5;3
7784;8;address - 8;8;5;17;18;5;3
7785;8;address - 8;8;4;9;22;5;3
7786;8;address - 8;8;4;17;5;5;3
7787;8;address - 8;8;4;18;20;5;3
7788;8;address - 8;8;1;17;25;5;3
7789;8;address - 8;8;1;10;14;5;3
7790;8;address - 8;8;4;17;17;5;3
7791;8;address - 8;8;5;17;11;5;3
7792;8;address - 8;8;1;17;18;5;3
7793;8;address - 8;8;1;17;16;5;3
7794;8;address - 8;8;5;9;5;5;3
7795;8;address - 8;8;4;17;21;5;3
7796;8;address - 8;8;1;15;4;5;3
7797;8;address - 8;8;1;17;27;5;3
7798;8;address - 8;8;1;17;28;5;3
7799;8;address - 8;8;1;9;8;5;3
7800;8;address - 8;8;5;9;5;5;3
7801;8;address - 8;8;1;10;24;5;3
7802;8;address - 8;8;1;17;12;5;3
7803;8;address - 8;8;5;18;4;5;3
7804;8;address - 8;8;4;10;27;5;3
7805;8;address - 8;8;1;9;5;5;3
7806;8;address - 8;8;4;9;14;5;3
7807;8;address - 8;8;1;17;28;5;3
7808;8;address - 8;8;1;18;1;5;3
7809;8;address - 8;8;5;11;9;5;3
7810;8;address - 8;8;5;10;19;5;3
7811;8;address - 8;8;5;9;21;5;3
7812;8;address - 8;8;5;17;25;5;3
7813;8;address - 8;8;1;9;1;5;3
7814;8;address - 8;8;1;18;25;5;3
7815;8;address - 8;8;5;9;3;5;3
7816;8;address - 8;8;5;15;29;5;3
7817;8;address - 8;8;4;17;22;5;3
7818;8;address - 8;8;5;17;17;5;3
7819;8;address - 8;8;5;17;6;5;3
7820;8;address - 8;8;4;15;21;5;3
7821;8;address - 8;8;1;9;7;5;3
7822;8;address - 8;8;5;17;25;5;3
7823;8;address - 8;8;1;9;17;5;3
7824;8;address - 8;8;1;17;21;5;3
7825;8;address - 8;8;1;17;26;5;3
7826;8;address - 8;8;1;10;1;5;3
7827;8;address - 8;8;1;17;10;5;3
7828;8;address - 8;8;4;9;7;5;3
7829;8;address - 8;8;1;18;15;5;3
7830;8;address - 8;8;5;17;6;5;3
7831;8;address - 8;8;4;15;2;5;3
7832;8;address - 8;8;1;9;30;5;3
7833;8;address - 8;8;5;15;14;5;3
7834;8;address - 8;8;5;10;22;5;3
7835;8;address - 8;8;4;9;25;5;3
7836;8;address - 8;8;4;11;6;5;3
7837;8;address - 8;8;5;17;19;5;3
7838;8;address - 8;8;1;9;20;5;3
7839;8;address - 8;8;4;17;9;5;3
7840;8;address - 8;8;4;18;18;5;3
7841;8;address - 8;8;1;9;9;5;3
7842;8;address - 8;8;1;9;13;5;3
7843;8;address - 8;8;1;10;16;5;3
7844;8;address - 8;8;1;10;11;5;3
7845;8;address - 8;8;5;18;10;5;3
7846;8;address - 8;8;4;9;30;5;3
7847;8;address - 8;8;5;9;3;5;3
7848;8;address - 8;8;1;17;7;5;3
7849;8;address - 8;8;1;17;2;5;3
7850;8;address - 8;8;4;17;26;5;3
7851;8;address - 8;8;5;17;3;5;3
7852;8;address - 8;8;5;17;13;5;3
7853;8;address - 8;8;5;18;11;5;3
7854;8;address - 8;8;1;18;29;5;3
7855;8;address - 8;8;5;9;4;5;3
7856;8;address - 8;8;4;15;21;5;3
7857;8;address - 8;8;1;18;17;5;3
7858;8;address - 8;8;5;17;24;5;3
7859;8;address - 8;8;1;11;10;5;3
7860;8;address - 8;8;5;17;6;5;3
7861;8;address - 8;8;1;15;15;5;3
7862;8;address - 8;8;5;17;9;5;3
7863;8;address - 8;8;1;9;7;5;3
7864;8;address - 8;8;5;11;21;5;3
7865;8;address - 8;8;1;17;15;5;3
7866;8;address - 8;8;1;17;29;5;3
7867;8;address - 8;8;5;10;28;5;3
7868;8;address - 8;8;5;11;12;5;3
7869;8;address - 8;8;5;17;14;5;3
7870;8;address - 8;8;5;9;23;5;3
7871;8;address - 8;8;5;9;2;5;3
7872;8;address - 8;8;1;17;30;5;3
7873;8;address - 8;8;5;17;20;5;3
7874;8;address - 8;8;1;17;4;5;3
7875;8;address - 8;8;4;11;21;5;3
7876;8;address - 8;8;1;17;23;5;3
7877;8;address - 8;8;5;18;30;5;3
7878;8;address - 8;8;4;9;2;5;3
7879;8;address - 8;8;5;17;13;5;3
7880;8;address - 8;8;5;9;11;5;3
7881;8;address - 8;8;5;15;24;5;3
7882;8;address - 8;8;5;15;1;5;3
7883;8;address - 8;8;5;9;11;5;3
7884;8;address - 8;8;5;15;2;5;3
7885;8;address - 8;8;1;10;26;5;3
7886;8;address - 8;8;4;9;30;5;3
7887;8;address - 8;8;1;15;3;5;3
7888;8;address - 8;8;1;9;17;5;3
7889;8;address - 8;8;4;17;19;5;3
7890;8;address - 8;8;1;17;13;5;3
7891;8;address - 8;8;5;10;21;5;3
7892;8;address - 8;8;5;11;1;5;3
7893;8;address - 8;8;5;17;26;5;3
7894;8;address - 8;8;5;10;9;5;3
7895;8;address - 8;8;1;17;23;5;3
7896;8;address - 8;8;5;18;8;5;3
7897;8;address - 8;8;1;17;27;5;3
7898;8;address - 8;8;5;17;2;5;3
7899;8;address - 8;8;1;9;12;5;3
7900;8;address - 8;8;5;10;14;5;3
7901;8;address - 8;8;4;18;20;5;3
7902;8;address - 8;8;5;11;21;5;3
7903;8;address - 8;8;1;11;6;5;3
7904;8;address - 8;8;1;17;9;5;3
7905;8;address - 8;8;5;17;13;5;3
7906;8;address - 8;8;1;15;21;5;3
7907;8;address - 8;8;4;17;8;5;3
7908;8;address - 8;8;1;17;1;5;3
7909;8;address - 8;8;5;11;1;5;3
7910;8;address - 8;8;1;9;30;5;3
7911;8;address - 8;8;1;17;5;5;3
7912;8;address - 8;8;1;18;12;5;3
7913;8;address - 8;8;1;10;27;5;3
7914;8;address - 8;8;5;9;2;5;3
7915;8;address - 8;8;4;10;1;5;3
7916;8;address - 8;8;4;9;17;5;3
7917;8;address - 8;8;4;9;23;5;3
7918;8;address - 8;8;5;15;27;5;3
7919;8;address - 8;8;1;11;12;5;3
7920;8;address - 8;8;5;10;9;5;3
7921;8;address - 8;8;1;17;2;5;3
7922;8;address - 8;8;1;18;28;5;3
7923;8;address - 8;8;1;11;13;5;3
7924;8;address - 8;8;1;9;23;5;3
7925;8;address - 8;8;1;9;18;5;3
7926;8;address - 8;8;1;17;5;5;3
7927;8;address - 8;8;1;18;20;5;3
7928;8;address - 8;8;1;17;22;5;3
7929;8;address - 8;8;1;17;21;5;3
7930;8;address - 8;8;5;10;1;5;3
7931;8;address - 8;8;1;17;7;5;3
7932;8;address - 8;8;4;17;12;5;3
7933;8;address - 8;8;1;17;7;5;3
7934;8;address - 8;8;1;17;16;5;3
7935;8;address - 8;8;1;17;21;5;3
7936;8;address - 8;8;1;10;14;5;3
7937;8;address - 8;8;5;18;16;5;3
7938;8;address - 8;8;4;17;4;5;3
7939;8;address - 8;8;1;15;6;5;3
7940;8;address - 8;8;5;10;6;5;3
7941;8;address - 8;8;5;18;14;5;3
7942;8;address - 8;8;5;9;24;5;3
7943;8;address - 8;8;5;17;8;5;3
7944;8;address - 8;8;5;17;9;5;3
7945;8;address - 8;8;4;18;11;5;3
7946;8;address - 8;8;5;18;30;5;3
7947;8;address - 8;8;5;9;2;5;3
7948;8;address - 8;8;1;10;28;5;3
7949;8;address - 8;8;4;11;1;5;3
7950;8;address - 8;8;5;17;20;5;3
7951;8;address - 8;8;1;9;3;5;3
7952;8;address - 8;8;5;15;27;5;3
7953;8;address - 8;8;1;11;26;5;3
7954;8;address - 8;8;4;9;10;5;3
7955;8;address - 8;8;1;17;17;5;3
7956;8;address - 8;8;1;15;11;5;3
7957;8;address - 8;8;1;11;21;5;3
7958;8;address - 8;8;4;17;27;5;3
7959;8;address - 8;8;5;17;29;5;3
7960;8;address - 8;8;1;10;2;5;3
7961;8;address - 8;8;1;17;26;5;3
7962;8;address - 8;8;4;11;27;5;3
7963;8;address - 8;8;5;17;14;5;3
7964;8;address - 8;8;5;9;6;5;3
7965;8;address - 8;8;4;17;6;5;3
7966;8;address - 8;8;5;9;8;5;3
7967;8;address - 8;8;1;9;18;5;3
7968;8;address - 8;8;4;17;16;5;3
7969;8;address - 8;8;5;15;1;5;3
7970;8;address - 8;8;5;9;14;5;3
7971;8;address - 8;8;5;17;15;5;3
7972;8;address - 8;8;5;10;7;5;3
7973;8;address - 8;8;1;18;8;5;3
7974;8;address - 8;8;5;10;14;5;3
7975;8;address - 8;8;4;9;23;5;3
7976;8;address - 8;8;5;18;2;5;3
7977;8;address - 8;8;4;11;6;5;3
7978;8;address - 8;8;5;17;23;5;3
7979;8;address - 8;8;1;18;14;5;3
7980;8;address - 8;8;1;15;6;5;3
7981;8;address - 8;8;1;9;21;5;3
7982;8;address - 8;8;4;17;9;5;3
7983;8;address - 8;8;1;15;6;5;3
7984;8;address - 8;8;5;18;11;5;3
7985;8;address - 8;8;1;10;2;5;3
7986;8;address - 8;8;5;17;17;5;3
7987;8;address - 8;8;1;17;1;5;3
7988;8;address - 8;8;1;15;25;5;3
7989;8;address - 8;8;4;9;6;5;3
7990;8;address - 8;8;5;10;16;5;3
7991;8;address - 8;8;1;10;19;5;3
7992;8;address - 8;8;1;9;8;5;3
7993;8;address - 8;8;5;18;12;5;3
7994;8;address - 8;8;1;10;19;5;3
7995;8;address - 8;8;4;18;1;5;3
7996;8;address - 8;8;5;17;27;5;3
7997;8;address - 8;8;5;17;16;5;3
7998;8;address - 8;8;1;17;25;5;3
7999;8;address - 8;8;5;9;26;5;3
8000;8;address - 8;8;1;17;13;5;3
8001;9;address - 9;8;1;15;28;5;4
8002;9;address - 9;8;5;18;20;5;4
8003;9;address - 9;8;5;17;6;5;4
8004;9;address - 9;8;1;10;4;5;4
8005;9;address - 9;8;4;9;13;5;4
8006;9;address - 9;8;1;17;1;5;4
8007;9;address - 9;8;4;11;18;5;4
8008;9;address - 9;8;5;9;21;5;4
8009;9;address - 9;8;1;17;13;5;4
8010;9;address - 9;8;1;18;13;5;4
8011;9;address - 9;8;5;18;7;5;4
8012;9;address - 9;8;4;10;9;5;4
8013;9;address - 9;8;5;17;21;5;4
8014;9;address - 9;8;5;15;25;5;4
8015;9;address - 9;8;5;9;19;5;4
8016;9;address - 9;8;5;9;22;5;4
8017;9;address - 9;8;1;9;19;5;4
8018;9;address - 9;8;4;15;21;5;4
8019;9;address - 9;8;5;10;28;5;4
8020;9;address - 9;8;1;17;5;5;4
8021;9;address - 9;8;1;18;1;5;4
8022;9;address - 9;8;4;11;30;5;4
8023;9;address - 9;8;4;17;20;5;4
8024;9;address - 9;8;5;15;10;5;4
8025;9;address - 9;8;5;17;9;5;4
8026;9;address - 9;8;5;18;7;5;4
8027;9;address - 9;8;5;15;30;5;4
8028;9;address - 9;8;5;11;14;5;4
8029;9;address - 9;8;1;17;7;5;4
8030;9;address - 9;8;5;11;9;5;4
8031;9;address - 9;8;4;17;15;5;4
8032;9;address - 9;8;5;10;7;5;4
8033;9;address - 9;8;1;18;5;5;4
8034;9;address - 9;8;4;17;22;5;4
8035;9;address - 9;8;5;17;7;5;4
8036;9;address - 9;8;5;17;28;5;4
8037;9;address - 9;8;4;11;30;5;4
8038;9;address - 9;8;5;9;14;5;4
8039;9;address - 9;8;5;17;25;5;4
8040;9;address - 9;8;5;9;6;5;4
8041;9;address - 9;8;4;17;1;5;4
8042;9;address - 9;8;1;11;29;5;4
8043;9;address - 9;8;4;9;11;5;4
8044;9;address - 9;8;1;9;9;5;4
8045;9;address - 9;8;1;17;3;5;4
8046;9;address - 9;8;5;9;7;5;4
8047;9;address - 9;8;5;17;14;5;4
8048;9;address - 9;8;5;9;29;5;4
8049;9;address - 9;8;5;17;17;5;4
8050;9;address - 9;8;1;15;21;5;4
8051;9;address - 9;8;5;17;5;5;4
8052;9;address - 9;8;5;11;12;5;4
8053;9;address - 9;8;4;18;9;5;4
8054;9;address - 9;8;1;11;11;5;4
8055;9;address - 9;8;4;15;3;5;4
8056;9;address - 9;8;1;17;9;5;4
8057;9;address - 9;8;4;18;18;5;4
8058;9;address - 9;8;5;15;21;5;4
8059;9;address - 9;8;5;17;10;5;4
8060;9;address - 9;8;4;9;27;5;4
8061;9;address - 9;8;1;15;9;5;4
8062;9;address - 9;8;5;9;19;5;4
8063;9;address - 9;8;1;15;15;5;4
8064;9;address - 9;8;1;11;27;5;4
8065;9;address - 9;8;4;17;24;5;4
8066;9;address - 9;8;1;18;20;5;4
8067;9;address - 9;8;5;17;20;5;4
8068;9;address - 9;8;4;17;17;5;4
8069;9;address - 9;8;1;9;28;5;4
8070;9;address - 9;8;1;17;23;5;4
8071;9;address - 9;8;1;11;13;5;4
8072;9;address - 9;8;4;17;18;5;4
8073;9;address - 9;8;4;11;30;5;4
8074;9;address - 9;8;4;9;12;5;4
8075;9;address - 9;8;5;18;27;5;4
8076;9;address - 9;8;5;17;6;5;4
8077;9;address - 9;8;1;10;26;5;4
8078;9;address - 9;8;1;18;15;5;4
8079;9;address - 9;8;5;10;20;5;4
8080;9;address - 9;8;1;9;2;5;4
8081;9;address - 9;8;5;17;27;5;4
8082;9;address - 9;8;5;17;18;5;4
8083;9;address - 9;8;5;17;24;5;4
8084;9;address - 9;8;1;17;14;5;4
8085;9;address - 9;8;5;9;27;5;4
8086;9;address - 9;8;5;18;19;5;4
8087;9;address - 9;8;5;10;27;5;4
8088;9;address - 9;8;4;17;4;5;4
8089;9;address - 9;8;5;9;7;5;4
8090;9;address - 9;8;5;11;1;5;4
8091;9;address - 9;8;5;10;2;5;4
8092;9;address - 9;8;5;17;6;5;4
8093;9;address - 9;8;1;10;23;5;4
8094;9;address - 9;8;5;9;25;5;4
8095;9;address - 9;8;4;17;27;5;4
8096;9;address - 9;8;4;11;14;5;4
8097;9;address - 9;8;1;17;24;5;4
8098;9;address - 9;8;1;9;15;5;4
8099;9;address - 9;8;1;15;15;5;4
8100;9;address - 9;8;5;11;3;5;4
8101;9;address - 9;8;5;18;7;5;4
8102;9;address - 9;8;1;18;28;5;4
8103;9;address - 9;8;4;11;13;5;4
8104;9;address - 9;8;1;9;26;5;4
8105;9;address - 9;8;5;17;10;5;4
8106;9;address - 9;8;5;9;20;5;4
8107;9;address - 9;8;1;10;24;5;4
8108;9;address - 9;8;1;17;28;5;4
8109;9;address - 9;8;5;17;30;5;4
8110;9;address - 9;8;5;17;20;5;4
8111;9;address - 9;8;4;18;7;5;4
8112;9;address - 9;8;1;9;2;5;4
8113;9;address - 9;8;1;10;17;5;4
8114;9;address - 9;8;5;11;11;5;4
8115;9;address - 9;8;5;9;23;5;4
8116;9;address - 9;8;4;9;13;5;4
8117;9;address - 9;8;5;10;27;5;4
8118;9;address - 9;8;5;17;22;5;4
8119;9;address - 9;8;4;17;2;5;4
8120;9;address - 9;8;1;15;25;5;4
8121;9;address - 9;8;1;9;8;5;4
8122;9;address - 9;8;1;15;8;5;4
8123;9;address - 9;8;1;17;4;5;4
8124;9;address - 9;8;5;17;12;5;4
8125;9;address - 9;8;5;18;18;5;4
8126;9;address - 9;8;1;9;28;5;4
8127;9;address - 9;8;1;9;20;5;4
8128;9;address - 9;8;1;18;26;5;4
8129;9;address - 9;8;4;9;6;5;4
8130;9;address - 9;8;4;9;6;5;4
8131;9;address - 9;8;1;17;20;5;4
8132;9;address - 9;8;5;15;15;5;4
8133;9;address - 9;8;1;17;27;5;4
8134;9;address - 9;8;1;11;30;5;4
8135;9;address - 9;8;1;15;23;5;4
8136;9;address - 9;8;1;11;30;5;4
8137;9;address - 9;8;1;18;2;5;4
8138;9;address - 9;8;5;11;25;5;4
8139;9;address - 9;8;5;17;3;5;4
8140;9;address - 9;8;1;9;17;5;4
8141;9;address - 9;8;4;17;16;5;4
8142;9;address - 9;8;1;17;20;5;4
8143;9;address - 9;8;5;11;5;5;4
8144;9;address - 9;8;1;10;28;5;4
8145;9;address - 9;8;1;17;19;5;4
8146;9;address - 9;8;5;17;30;5;4
8147;9;address - 9;8;1;10;4;5;4
8148;9;address - 9;8;1;17;9;5;4
8149;9;address - 9;8;1;9;7;5;4
8150;9;address - 9;8;5;9;22;5;4
8151;9;address - 9;8;4;17;18;5;4
8152;9;address - 9;8;1;9;12;5;4
8153;9;address - 9;8;4;15;21;5;4
8154;9;address - 9;8;4;18;11;5;4
8155;9;address - 9;8;1;10;18;5;4
8156;9;address - 9;8;5;9;14;5;4
8157;9;address - 9;8;4;11;24;5;4
8158;9;address - 9;8;4;11;27;5;4
8159;9;address - 9;8;1;9;24;5;4
8160;9;address - 9;8;5;17;5;5;4
8161;9;address - 9;8;5;9;28;5;4
8162;9;address - 9;8;1;17;23;5;4
8163;9;address - 9;8;1;11;7;5;4
8164;9;address - 9;8;5;17;24;5;4
8165;9;address - 9;8;4;11;28;5;4
8166;9;address - 9;8;1;11;28;5;4
8167;9;address - 9;8;4;9;15;5;4
8168;9;address - 9;8;5;18;30;5;4
8169;9;address - 9;8;5;9;5;5;4
8170;9;address - 9;8;5;18;26;5;4
8171;9;address - 9;8;4;9;22;5;4
8172;9;address - 9;8;5;11;2;5;4
8173;9;address - 9;8;5;11;13;5;4
8174;9;address - 9;8;1;11;17;5;4
8175;9;address - 9;8;1;17;15;5;4
8176;9;address - 9;8;4;17;20;5;4
8177;9;address - 9;8;5;17;3;5;4
8178;9;address - 9;8;1;9;15;5;4
8179;9;address - 9;8;4;9;27;5;4
8180;9;address - 9;8;1;18;30;5;4
8181;9;address - 9;8;5;17;30;5;4
8182;9;address - 9;8;1;17;18;5;4
8183;9;address - 9;8;1;9;15;5;4
8184;9;address - 9;8;4;18;25;5;4
8185;9;address - 9;8;5;9;14;5;4
8186;9;address - 9;8;5;11;10;5;4
8187;9;address - 9;8;1;15;14;5;4
8188;9;address - 9;8;4;10;12;5;4
8189;9;address - 9;8;1;17;12;5;4
8190;9;address - 9;8;5;17;22;5;4
8191;9;address - 9;8;5;17;9;5;4
8192;9;address - 9;8;1;9;10;5;4
8193;9;address - 9;8;5;17;2;5;4
8194;9;address - 9;8;5;9;6;5;4
8195;9;address - 9;8;5;10;5;5;4
8196;9;address - 9;8;4;10;28;5;4
8197;9;address - 9;8;1;17;11;5;4
8198;9;address - 9;8;5;10;22;5;4
8199;9;address - 9;8;5;15;18;5;4
8200;9;address - 9;8;5;17;27;5;4
8201;9;address - 9;8;5;9;19;5;4
8202;9;address - 9;8;5;15;24;5;4
8203;9;address - 9;8;5;15;23;5;4
8204;9;address - 9;8;1;17;13;5;4
8205;9;address - 9;8;5;18;21;5;4
8206;9;address - 9;8;1;9;10;5;4
8207;9;address - 9;8;1;17;6;5;4
8208;9;address - 9;8;5;9;8;5;4
8209;9;address - 9;8;1;9;27;5;4
8210;9;address - 9;8;5;15;26;5;4
8211;9;address - 9;8;5;17;30;5;4
8212;9;address - 9;8;4;11;18;5;4
8213;9;address - 9;8;5;15;3;5;4
8214;9;address - 9;8;4;10;10;5;4
8215;9;address - 9;8;1;11;24;5;4
8216;9;address - 9;8;4;9;5;5;4
8217;9;address - 9;8;4;9;19;5;4
8218;9;address - 9;8;4;9;6;5;4
8219;9;address - 9;8;1;17;20;5;4
8220;9;address - 9;8;5;15;6;5;4
8221;9;address - 9;8;4;17;10;5;4
8222;9;address - 9;8;4;9;13;5;4
8223;9;address - 9;8;1;9;6;5;4
8224;9;address - 9;8;1;17;12;5;4
8225;9;address - 9;8;4;11;17;5;4
8226;9;address - 9;8;1;11;16;5;4
8227;9;address - 9;8;1;9;14;5;4
8228;9;address - 9;8;4;11;29;5;4
8229;9;address - 9;8;5;18;5;5;4
8230;9;address - 9;8;1;17;12;5;4
8231;9;address - 9;8;1;11;3;5;4
8232;9;address - 9;8;5;17;20;5;4
8233;9;address - 9;8;4;17;14;5;4
8234;9;address - 9;8;1;11;17;5;4
8235;9;address - 9;8;1;11;5;5;4
8236;9;address - 9;8;4;9;21;5;4
8237;9;address - 9;8;4;10;10;5;4
8238;9;address - 9;8;5;9;30;5;4
8239;9;address - 9;8;5;9;8;5;4
8240;9;address - 9;8;4;15;22;5;4
8241;9;address - 9;8;5;11;3;5;4
8242;9;address - 9;8;1;18;4;5;4
8243;9;address - 9;8;5;17;15;5;4
8244;9;address - 9;8;5;11;2;5;4
8245;9;address - 9;8;5;17;18;5;4
8246;9;address - 9;8;5;9;29;5;4
8247;9;address - 9;8;5;17;14;5;4
8248;9;address - 9;8;4;17;11;5;4
8249;9;address - 9;8;5;17;5;5;4
8250;9;address - 9;8;5;11;28;5;4
8251;9;address - 9;8;5;17;8;5;4
8252;9;address - 9;8;5;11;27;5;4
8253;9;address - 9;8;5;10;20;5;4
8254;9;address - 9;8;5;17;1;5;4
8255;9;address - 9;8;1;17;13;5;4
8256;9;address - 9;8;1;10;9;5;4
8257;9;address - 9;8;5;11;14;5;4
8258;9;address - 9;8;1;17;21;5;4
8259;9;address - 9;8;1;18;4;5;4
8260;9;address - 9;8;5;10;26;5;4
8261;9;address - 9;8;1;9;10;5;4
8262;9;address - 9;8;5;17;29;5;4
8263;9;address - 9;8;5;10;28;5;4
8264;9;address - 9;8;5;11;9;5;4
8265;9;address - 9;8;1;11;21;5;4
8266;9;address - 9;8;5;17;7;5;4
8267;9;address - 9;8;5;11;28;5;4
8268;9;address - 9;8;1;17;24;5;4
8269;9;address - 9;8;5;15;11;5;4
8270;9;address - 9;8;4;10;16;5;4
8271;9;address - 9;8;4;10;22;5;4
8272;9;address - 9;8;4;18;3;5;4
8273;9;address - 9;8;5;9;20;5;4
8274;9;address - 9;8;5;18;8;5;4
8275;9;address - 9;8;1;10;11;5;4
8276;9;address - 9;8;4;10;12;5;4
8277;9;address - 9;8;4;17;13;5;4
8278;9;address - 9;8;4;9;13;5;4
8279;9;address - 9;8;4;10;15;5;4
8280;9;address - 9;8;1;10;14;5;4
8281;9;address - 9;8;1;15;2;5;4
8282;9;address - 9;8;1;10;16;5;4
8283;9;address - 9;8;5;9;7;5;4
8284;9;address - 9;8;5;17;13;5;4
8285;9;address - 9;8;1;17;11;5;4
8286;9;address - 9;8;1;11;14;5;4
8287;9;address - 9;8;1;18;3;5;4
8288;9;address - 9;8;5;9;3;5;4
8289;9;address - 9;8;1;15;21;5;4
8290;9;address - 9;8;1;9;23;5;4
8291;9;address - 9;8;4;18;6;5;4
8292;9;address - 9;8;4;18;20;5;4
8293;9;address - 9;8;1;11;27;5;4
8294;9;address - 9;8;5;10;12;5;4
8295;9;address - 9;8;4;9;5;5;4
8296;9;address - 9;8;4;9;25;5;4
8297;9;address - 9;8;4;10;9;5;4
8298;9;address - 9;8;1;17;23;5;4
8299;9;address - 9;8;4;17;3;5;4
8300;9;address - 9;8;1;10;24;5;4
8301;9;address - 9;8;1;17;22;5;4
8302;9;address - 9;8;5;17;27;5;4
8303;9;address - 9;8;4;11;16;5;4
8304;9;address - 9;8;1;10;10;5;4
8305;9;address - 9;8;1;18;18;5;4
8306;9;address - 9;8;1;18;8;5;4
8307;9;address - 9;8;1;17;19;5;4
8308;9;address - 9;8;4;17;19;5;4
8309;9;address - 9;8;5;17;21;5;4
8310;9;address - 9;8;1;9;24;5;4
8311;9;address - 9;8;4;10;28;5;4
8312;9;address - 9;8;5;11;12;5;4
8313;9;address - 9;8;5;17;11;5;4
8314;9;address - 9;8;1;17;30;5;4
8315;9;address - 9;8;5;17;17;5;4
8316;9;address - 9;8;4;17;27;5;4
8317;9;address - 9;8;1;17;14;5;4
8318;9;address - 9;8;1;9;25;5;4
8319;9;address - 9;8;5;17;3;5;4
8320;9;address - 9;8;5;9;23;5;4
8321;9;address - 9;8;5;9;10;5;4
8322;9;address - 9;8;1;17;22;5;4
8323;9;address - 9;8;1;9;19;5;4
